596,1,-221.3387,-0.18241413,196.71269
596,1,-235.0799,-0.4058906,314.8427
596,1,-293.41672,-0.21084964,247.91699
596,1,-302.00992,-5.9604645E-08,307.3517
597,2,322.1864,-0.09352001,-178.036
597,1,361.63388,-0.054661166,-255.99991
597,1,323.2474,-0.09352018,-177.099
597,1,305.5426,-0.22576775,-235.6109
597,1,249.83319,-0.22873776,-230.3699
597,2,-180.2807,3.8027499,309.10532
597,1,-224.0849,-0.47974777,376.1697
597,1,307.45468,0.3065907,-356.7891
597,2,183.8139,-5.9604645E-08,-224.35359
597,1,-174.6207,-5.9606755E-08,256.4829
597,1,-224.0158,-0.3768437,365.288
597,1,-184.3947,-3.3360653,366.6792
597,1,-235.15189,-0.15889683,311.2277
597,1,-177.0977,3.7835243,317.6513
597,2,-380.8783,-0.49125722,302.6345
597,2,-245.36879,-0.44182783,256.589
597,1,374.3089,-0.23412487,-198.0055
597,1,246.18669,-0.27034208,-177.07019
561,1,-353.1612,0,245.27429
561,1,-291.1759,0.09999941,365.7038
561,1,-229.6434,0.08279467,375.0932
561,2,-235.57071,1.7732382E-06,315.8998
561,1,296.7939,0.21840781,-410.5085
561,1,306.4546,0.19999741,-293.38312
561,1,306.1886,-1.3348756E-07,-238.22139
561,2,302.6606,-2.7390683E-08,-239.7914
561,1,-295.4659,-2.9217023E-08,248.9671
561,1,-302.0927,-2.6084177E-09,303.9357
561,1,-235.5837,1.7725315E-06,315.95383
562,1,-221.00261,0.27759907,424.4201
562,1,319.9144,-0.05014145,-351.8612
562,2,-237.5002,0.13579188,321.7134
562,2,-238.58171,-0.055426225,269.1311
562,1,-314.9234,0.16211501,417.36517
562,2,-237.1235,-0.024207314,379.281
563,1,-364.5175,0.04657183,361.9476
563,1,355.52872,-0.073092684,-252.4883
563,1,423.46323,4.1782904,-250.6152
563,1,263.0582,0.102984995,-338.51172
563,1,263.2592,0.021876456,-341.3747
563,1,306.9575,-0.026275612,-346.80157
563,1,359.7449,0.121652156,-351.5647
563,1,308.5565,-0.11369038,-344.13858
561,2,-287.5678,5.293117E-10,183.8492
561,1,372.0042,0,-247.3968
561,1,204.62961,-4.0000005,-341.6487
562,1,-238.58171,-0.055426225,269.1311
562,1,230.7986,0.0013725399,-247.1955
562,1,194.50539,0.02272033,-226.8085
562,1,-292.5384,0.24869753,303.04288
562,1,-182.0188,-3.9686725,260.7548
593,2,314.712,-0.19999257,-244.7133
593,2,238.09059,-0.05376935,-173.24179
593,1,237.67151,-0.018322194,-159.6192
593,1,341.6456,-0.03629757,-236.7812
593,1,-183.8134,-5.7273526,261.28452
593,1,-233.59529,-0.20000002,300.8097
593,1,-188.8905,-0.07812683,372.82642
561,1,325.888,-1.3330286E-07,-180.5272
561,1,-365.361,-1.4901161E-08,301.6372
561,2,359.72522,0.07277167,-342.7889
561,1,364.39322,0,-246.1398
561,1,368.926,5.3129133E-07,-297.4299
562,1,-363.03482,0.16285665,304.1471
562,2,-350.1345,0.18291955,247.5547
562,2,423.9361,3.6394837,-259.0696
562,1,305.0185,0.15162797,-236.03679
562,1,424.52512,3.6412325,-252.1526
563,1,-361.8109,0.13572451,304.5434
563,1,-224.944,0.12549019,261.99628
563,1,-228.13321,0.10649756,319.24017
563,1,-176.80319,-0.09272464,318.7658
563,1,-366.77792,0.26466188,296.0344
563,1,-350.2983,0.19877832,248.6246
563,1,-310.33658,0.070357464,296.8841
563,1,-413.9741,0.15641777,300.82993
563,2,251.3042,-0.28935218,-333.8837
563,1,305.9252,0.06678275,-297.59747
563,1,190.6959,0.11098561,-294.6098
564,1,-222.1866,0.17539334,317.2359
564,1,-187.8253,0.023051832,314.72592
564,1,360.2989,0.024263814,-296.471
564,1,-217.8993,-0.125,428.3944
564,1,-223.5294,0.06548608,374.37888
564,1,-295.706,0.19517243,368.5452
564,2,247.60631,-0.014990054,-193.2529
564,1,263.8683,0.051620096,-336.7082
565,1,187.477,0.18774891,-300.52582
565,1,212.6913,-4.0002847,-339.7919
565,1,245.62491,0.06939195,-389.8627
565,1,360.2989,0.024263814,-296.471
565,1,-395.249,0.22487599,248.4942
565,1,-229.855,0.18620126,304.8238
565,1,-304.43082,0.010464314,301.322
565,1,-351.933,0.036136646,373.52792
565,1,-187.8253,0.023051832,314.72592
593,1,-349.7554,-0.2,368.74118
593,2,-290.3198,-0.2,307.008
593,1,-223.99951,-0.2,369.82272
593,2,237.67151,-0.018322194,-159.6192
593,2,-219.7776,-0.20000072,314.13742
593,1,-220.82469,-0.07812636,421.70963
593,1,-351.1489,-0.4569244,358.122
593,1,370.264,-0.13475804,-283.2272
593,1,-218.947,-0.07812683,204.67929
561,1,376.091,2.123753E-06,-294.0819
561,1,246.14291,-5.657205E-08,-284.83582
561,1,-219.0539,-1.0430813E-07,205.6571
561,1,-178.2071,-3.9999995,259.5989
561,2,262.0289,0.1,-336.5032
561,2,368.926,3.0894466E-07,-297.4299
561,2,365.876,-1.86715E-07,-300.0129
561,1,368.512,8.0779955E-08,-299.9819
562,1,245.5328,-0.10638964,-177.60231
562,1,195.7923,-0.0794525,-294.57288
562,2,363.72052,-0.049168333,-244.431
563,2,236.7963,-0.06974584,-232.7435
563,2,-377.1405,0.15742144,183.5713
563,1,365.9829,-0.040158212,-348.43872
563,1,325.1521,-0.09707412,-353.42493
563,1,-345.8046,0.119730994,365.41568
563,1,-365.769,0.12810433,406.2395
564,2,422.46698,0.0075678313,-352.72787
564,1,-292.4382,-0.00024198167,257.935
564,1,-286.0848,5.267111E-09,201.6053
564,1,-368.197,0.19304112,192.9508
564,1,-242.54121,0.036883865,270.7578
564,1,-413.9443,-0.07051464,303.96652
564,2,-285.98822,-2.7134367E-05,309.3028
564,1,251.80121,-9.559226E-06,-247.8174
564,1,252.3445,-0.00030331564,-292.2144
564,1,198.1398,-0.00027198164,-223.4144
565,1,303.7716,0.09524303,-228.7064
565,1,295.9049,0.206307,-295.7377
565,1,-353.5872,0.014584149,345.4819
565,2,-217.8494,0.19125578,204.0765
565,1,-287.4549,-0.00023984004,247.6354
565,1,-223.75931,-0.008899402,213.56189
565,1,308.0468,0.18828805,-304.319
565,1,-370.3526,-0.00033187866,302.1309
565,1,-347.5881,-0.00012095081,249.1132
565,1,-297.2689,-0.00033187866,242.2574
565,1,-243.40721,0.033206206,269.7738
565,1,-190.57921,-3.9710007,255.4793
593,1,-233.1736,-0.20000002,327.6799
593,1,257.4246,-0.0781192,-334.0741
593,1,288.1054,-0.19999239,-399.06372
593,1,325.5545,7.629396E-06,-349.2455
593,1,-222.5426,-0.2,313.4034
593,1,-180.4561,-0.014302307,317.4922
593,1,-290.3198,-0.2,307.008
593,1,-293.6519,-0.2,256.291
593,2,-355.67178,0.2167667,412.91177
593,1,-350.1389,-0.2,259.1452
593,1,-374.8537,-0.20000002,302.19318
593,1,-401.93732,0.006725207,303.9556
593,2,-406.0513,-0.078127705,301.24258
593,1,-366.2917,-0.07812684,192.3603
600,1,306.6254,0.09960252,-295.9678
600,1,324.9902,-0.054685928,-355.24808
600,1,247.34311,0.1462527,-390.80258
601,1,304.1107,0.057699647,-362.21112
601,1,423.3171,4.177129,-250.4103
601,1,-226.9117,0.047364105,246.88509
601,1,310.8649,-0.03865905,-345.99582
601,2,-172.37599,-3.9837434,259.1066
601,2,258.8233,0.07826224,-334.0212
601,1,-236.3443,0.18894082,312.3143
601,1,-177.82399,-3.90707,253.7036
601,1,-305.2005,-0.060276788,345.94067
601,2,299.72928,0.11803151,-408.3648
601,2,264.3964,0.013776599,-351.6524
601,2,-237.0533,-0.20168288,317.8833
601,2,-400.36218,-4.026873,363.1286
601,2,183.41719,0.08522738,-223.9661
601,1,249.11931,-0.0036810439,-356.86227
601,1,323.17798,-0.10895509,-351.2615
601,2,-405.12918,-4.1052837,358.4006
601,1,-172.37599,-3.9837434,259.1066
601,1,-303.0985,0.051870905,348.85468
601,1,-363.15192,-0.04758713,348.446
601,2,395.17682,0.09671982,-399.2705
601,2,266.9374,0.03126973,-350.1974
601,2,193.2872,-0.12286539,-299.20407
601,2,-289.9125,0.3005926,353.2863
601,1,265.4144,0.035531502,-350.2934
601,1,247.5963,0.011528293,-356.95828
601,1,202.0663,-3.8137484,-342.79648
601,1,-180.9719,0.20991887,367.9751
601,1,378.2364,0.12134618,-246.4191
601,2,-235.61241,0.18749592,375.1545
601,1,247.6891,0.0065877857,-253.224
601,1,362.16278,0.5690658,-262.5431
601,2,-397.8906,0.17660981,247.885
601,1,242.9717,-0.05769777,-337.5279
601,2,237.17801,-0.15735522,-230.0792
601,2,202.5493,-3.7854862,-346.5565
601,2,-245.8001,0.03106037,250.2074
601,2,-381.2343,-0.014228582,182.34601
601,2,-366.8004,0.23070094,299.07922
601,1,247.6341,0.055134468,-254.51399
601,1,-366.7225,0.081702635,413.0503
601,2,-415.634,0.17175433,304.05548
601,2,265.4144,0.035531502,-350.2934
601,2,-355.27542,0.1199736,242.2238
601,2,247.6751,0.012055877,-181.8245
601,1,299.72928,0.11803151,-408.3648
601,1,-376.8673,0.16487187,186.434
601,1,425.9468,-0.18766576,-309.5352
601,2,300.5741,0.2412888,-300.4965
601,2,298.54462,-0.024251547,-237.00499
601,1,-290.83868,0.044286087,289.2854
601,2,260.1853,0.07861559,-332.6702
601,1,300.8251,0.22832808,-299.0655
601,1,320.9204,-0.32419425,-179.07199
601,2,-174.31279,0.038930237,316.7043
601,2,-391.8156,0.1590374,248.347
601,2,247.75731,-0.015671846,-358.2133
601,1,426.5188,-0.1870444,-308.8982
601,1,-293.9628,0.4926481,247.2154
601,1,260.1673,0.10794215,-333.7892
601,2,-343.75238,0.19545919,366.36542
601,1,298.5646,0.18128079,-244.084
601,1,394.93082,-0.024458215,-404.1725
601,2,299.8491,0.06993336,-294.8505
601,2,-397.2636,0.20309629,242.944
601,1,294.23428,0.42166805,-412.74182
601,2,431.2748,0.16936617,-309.1902
601,1,-278.7388,0.042530585,188.1391
601,2,383.1959,0,-199.7834
601,2,362.02078,0.38053492,-264.8291
601,2,304.63562,0.15617333,-236.61899
601,2,-359.7244,0.12871931,238.71579
601,1,-367.43042,0.06537311,304.0252
601,1,-181.605,-3.8422039,248.3726
601,1,-219.9421,0.19903462,428.5313
601,2,-363.8259,-0.012075033,345.769
601,1,-360.2165,0.10770674,419.5023
601,1,-188.8378,0.014229855,307.95932
601,2,237.017,-0.003423674,-228.82419
601,1,301.8107,-0.14236973,-365.70612
601,1,-308.2032,0.14101273,295.5827
601,2,-404.3502,-4.1269016,356.7426
601,1,230.1218,0.122147866,-248.17639
601,2,372.0913,0.15128903,-343.0309
601,1,-292.4207,-0.080586165,288.28043
601,2,383.1959,0.46806455,-199.7834
601,1,-391.8156,0.1590374,248.347
601,2,317.6524,0.20591468,-366.13718
601,2,-292.37842,0.056257382,368.3979
601,1,378.2229,0.22247964,-197.36139
601,1,374.2124,0.087542705,-259.6957
601,2,-221.7136,0.17602056,262.3703
601,1,371.8563,0.10040979,-348.0289
601,2,-324.6282,-0.07046749,403.80118
601,1,193.3872,-0.1278458,-294.8541
601,1,-343.75238,0.19545919,366.36542
601,1,231.5908,-0.025455177,-249.3944
601,1,306.7021,0.11111147,-294.4175
601,1,184.1422,0.22778742,-229.6091
601,2,266.8804,0.030685533,-351.4634
601,1,319.93597,-0.087187745,-354.8225
601,2,238.54001,-0.045823283,-228.7282
601,2,-247.9121,0.084938884,247.3924
601,1,417.2281,3.8010187,-250.80429
601,2,-342.79202,0.024081191,354.1355
601,2,373.9779,-0.17345682,-192.80739
601,2,-237.4803,0.13785478,307.3483
601,2,248.5992,0.4357057,-398.8089
601,1,-361.6329,0.01654087,348.56003
601,1,299.8491,0.06993336,-294.8505
601,2,296.1836,0.124169625,-234.12599
601,1,-228.01541,0.16503002,375.7195
601,1,-216.27081,0.10183963,206.505
601,2,301.8107,-0.14236973,-365.70612
601,1,-367.34,0.31675333,364.0007
601,2,248.9901,0.09644844,-283.6398
601,1,-247.1621,0.10009616,248.8564
601,2,-366.7004,0.24362022,294.6592
601,1,-237.4803,0.13785478,307.3483
601,2,356.8145,0.12485248,-246.0751
601,2,-367.956,0.015078374,361.3067
601,2,308.4439,-0.078734614,-345.6228
601,1,374.4893,0.10318557,-347.2949
601,2,377.1958,0.090464115,-299.3557
601,2,306.4201,-0.027023764,-299.8965
601,2,248.7381,-0.02771925,-289.4058
601,1,253.0181,0.15234044,-235.92569
601,2,422.7641,4.2177715,-258.4043
601,2,247.6891,0.0065877857,-253.224
601,2,-294.7447,-0.24109516,289.06842
601,2,-305.2005,-0.060276788,345.94067
601,2,187.2962,0.17707847,-295.24408
601,2,374.18878,0.25250816,-294.1427
601,1,-175.5239,0.12467803,373.37808
601,2,202.7963,-3.7960088,-345.6215
601,2,292.1153,0.12734698,-408.8468
601,2,375.2154,0.13079993,-246.5521
601,2,304.1107,0.057699647,-362.21112
601,2,242.5082,0.12890802,-399.1969
601,2,-397.1176,0.20050654,243.991
601,1,-230.2153,0.14529316,318.3923
601,2,243.15219,0.25112405,-404.2129
601,2,-236.0004,0.1651847,363.44052
601,1,247.6751,0.012055877,-181.8245
601,1,-309.1464,0.09495365,364.12408
601,2,320.757,0.033442773,-350.8885
601,1,318.0034,0.22539115,-370.25818
601,1,-409.558,0.34918153,304.51648
601,2,321.4844,-0.28377503,-183.465
601,1,307.0466,-0.056487266,-240.364
601,1,-303.8818,-0.057839278,234.67339
601,1,242.2041,0.1288393,-284.00378
601,2,-239.4424,0.50554883,362.2585
601,2,377.5799,0.08767587,-192.3534
601,1,238.483,-0.27567372,-230.0022
601,2,-321.8352,-0.15755919,417.3462
601,2,430.8338,0.2632254,-316.0962
601,1,431.2748,0.16936617,-309.1902
601,2,-175.5239,0.12467803,373.37808
601,2,376.4904,0.1698455,-247.0991
601,2,-409.4062,-4.376425,354.2276
601,2,-309.1464,0.09495365,364.12408
601,2,326.03842,-0.06531637,-183.054
601,1,-308.1274,0.10870395,364.87408
601,2,-306.25018,0.13761325,310.8524
601,1,248.5992,0.4357057,-398.8089
601,2,-240.5493,-0.112443514,306.2963
601,1,-368.38342,0.1820524,293.27222
601,1,360.5788,0.5193397,-264.11508
601,1,-245.8001,0.03106037,250.2074
601,1,374.0704,0.095719956,-259.8697
601,1,389.7308,0.25935322,-404.6745
601,1,-310.5352,0.012345364,295.40668
601,1,258.6623,0.060170006,-332.7672
601,2,248.51419,-0.009923224,-403.2219
601,1,-345.9224,-0.0321416,363.5674
601,1,-226.01909,-0.17775457,428.0783
601,1,-223.10681,0.064886585,205.989
601,1,-177.1378,-0.060702,321.30832
601,2,260.1673,0.10794215,-333.7892
601,1,365.2008,0.03623476,-297.2437
601,2,-188.8378,0.014229855,307.95932
601,2,378.5359,0.63326395,-188.88939
601,2,-349.14642,0.19501556,248.3028
601,1,-181.635,-4.015282,255.1626
601,1,-371.6994,-0.19195446,302.39722
601,2,-300.0918,0.22664948,241.13739
601,1,-227.51671,0.040248547,244.1881
601,2,-223.10681,0.064886585,205.989
601,1,-372.1193,0.19013706,191.143
601,2,366.5748,0.024731861,-294.62372
601,2,376.6374,0.17195009,-246.9271
601,1,430.8338,0.2632254,-316.0962
601,2,426.5188,-0.1870444,-308.8982
601,2,-361.6329,0.01654087,348.56003
601,1,258.8233,0.07826224,-334.0212
601,2,318.1634,0.2188197,-366.0312
601,2,-367.83942,-0.0039845617,302.7832
601,1,-239.4424,0.50554883,362.2585
601,1,-183.9478,0.067729965,314.55533
601,2,366.0003,0.48703378,-343.4159
601,2,258.6623,0.060170006,-332.7672
601,1,-240.63339,-0.013243688,267.5758
601,1,-419.936,0.19443765,294.37048
601,1,-225.3927,0.0041085933,247.00009
601,2,373.8908,-0.105865054,-300.3507
601,2,-360.8674,0.14982654,236.9168
601,2,-183.9478,0.06773007,314.55533
601,2,-367.43042,0.06537311,304.0252
601,2,319.32098,0.02096742,-351.2955
601,1,306.4201,-0.027023764,-299.8965
601,2,310.2849,-0.046979997,-346.1418
601,2,430.8338,0,-316.0962
601,1,-307.84317,0.2005961,309.7544
601,2,-374.4303,0.23932981,187.40201
601,2,240.7392,-0.054334592,-400.5019
601,1,-355.9814,0.13149694,247.7838
601,2,-309.6704,0.09451806,364.2721
601,1,429.65918,-0.08223724,-354.9086
601,1,-300.3208,0.20474222,236.1984
601,2,-360.2165,0.10770674,419.5023
601,1,260.1853,0.07861559,-332.6702
601,1,375.8164,0.07415871,-259.1897
601,2,-352.92642,0.06025127,242.4578
601,2,-290.83868,0.044286087,289.2854
601,2,323.17798,-0.10895509,-351.2615
601,2,299.8291,0.22812966,-302.9775
601,2,187.9402,0.19688511,-300.2581
601,1,-242.15239,0.042406555,267.4618
601,1,193.2872,-0.12286539,-299.20407
601,1,-185.49179,-0.063781366,309.1563
601,1,355.2405,0.05537968,-246.5771
601,2,360.39178,0.50820106,-262.65808
601,2,-293.61078,0.3232804,245.1014
601,1,-293.1367,-0.18992184,288.4504
601,1,383.1959,0.46806455,-199.7834
601,1,254.5411,0.17852439,-235.8297
601,2,238.483,-0.27567372,-230.0022
601,1,-365.82098,0.36106476,364.11472
601,2,-234.82541,0.1094661,368.96652
601,2,190.1812,-0.017419085,-228.5301
601,2,195.42621,0.06739056,-297.1561
601,1,-343.432,0.019629499,351.4535
601,1,240.8671,-0.038654722,-188.58049
601,2,423.3171,4.177129,-250.4103
601,1,-178.45299,-3.86934,258.6536
601,2,-236.3443,0.18894082,312.3143
601,2,-226.9117,0.047364105,246.88509
601,2,420.6842,0.08374702,-355.7176
601,1,-293.61078,0.3232804,245.1014
601,1,-184.8399,-0.021426594,362.68008
601,1,248.9901,0.09644844,-283.6398
601,1,298.54462,-0.024251547,-237.00499
601,1,299.8291,0.22812966,-302.9775
601,2,-361.35342,0.123298705,304.4822
601,2,320.16742,-0.33299032,-180.16399
601,1,319.32098,0.02096742,-351.2955
601,1,249.0521,0.16839635,-189.69049
601,2,254.4861,0.16261236,-237.1277
601,2,-307.8802,0.20890702,309.5624
601,1,-402.0696,0.18461795,238.125
601,1,190.2692,0.119762115,-223.5291
601,1,-397.8906,0.17660981,247.885
601,1,244.3457,-0.100826345,-338.8069
601,1,-184.7348,-0.08241622,320.74432
601,1,-355.27542,0.1199736,242.2238
601,1,249.06131,-0.008371429,-358.1203
601,2,190.2692,0.119762115,-223.5291
601,1,-341.273,0.00017497121,354.2495
601,2,316.2154,0.13968836,-366.54617
601,1,187.2962,0.17707847,-295.24408
601,1,-289.9125,0.3005926,353.2863
601,2,-341.273,0.00017497121,354.2495
601,2,304.38162,0.1816109,-241.458
601,1,202.7963,-3.7960088,-345.6215
601,1,-400.36218,-4.026873,363.1286
601,1,304.38162,0.1816109,-241.458
601,1,-300.0918,0.22664948,241.13739
601,1,248.7381,-0.02771925,-289.4058
601,1,264.3964,0.013776599,-351.6524
601,2,-418.818,0.2616607,295.82748
601,1,-367.4745,0.071729004,418.95828
601,2,372.8544,0.2925259,-259.3567
601,2,371.8563,0.10040979,-348.0289
601,2,-242.15239,0.042406555,267.4618
601,1,247.4041,0.21554701,-188.3525
601,1,309.4291,-0.13523433,-298.7355
601,1,376.4904,0.1698455,-247.0991
601,2,-223.07559,0.15495425,261.0193
601,1,-288.8965,0.37928128,354.04428
601,1,-310.2942,0.055623434,293.5097
601,1,-360.8674,0.14982654,236.9168
601,2,254.5411,0.17852439,-235.8297
601,2,-292.4207,-0.080586165,288.28043
601,1,-369.9404,0.12882438,293.2622
601,2,-300.7998,-0.00949652,246.7024
601,2,310.8649,-0.03865905,-345.99582
601,1,-304.6615,0.5125724,348.7367
601,1,364.79028,-0.033579804,-346.6799
601,2,-304.6615,0.5125724,348.7367
601,2,-419.936,0.19443765,294.37048
601,2,242.2041,0.1288393,-284.00378
601,2,-247.31909,0.13882558,250.09239
601,1,317.6524,0.20591468,-366.13718
601,1,301.6807,0.071521655,-361.63013
601,1,366.5748,0.024731861,-294.62372
601,1,320.0004,0.18162258,-366.5102
601,1,238.54001,-0.045823283,-228.7282
601,1,-289.4949,0.3340987,309.10532
601,2,417.2281,3.8010187,-250.80429
601,1,-235.61241,0.18749592,375.1545
601,1,377.5799,0.08767587,-192.3534
601,2,-225.3927,0.0041085933,247.00009
601,2,294.23428,0.42166805,-412.74182
601,1,422.7641,4.2177715,-258.4043
601,2,-307.84317,0.2005961,309.7544
601,2,193.3872,-0.1278458,-294.8541
601,2,-300.3208,0.20474222,236.1984
601,2,247.4041,0.21554701,-188.3525
601,2,-401.0596,0.25477737,239.622
601,2,-405.6782,-4.114017,362.72562
601,2,374.2124,0.087542705,-259.6957
601,1,307.0079,-0.047515046,-346.02982
601,2,249.0521,0.16839635,-189.69049
601,2,299.1896,0.19240734,-242.023
601,1,-311.3582,0.31509143,291.23868
601,2,-321.0492,0.2062722,411.16718
601,2,306.7021,0.11111147,-294.4175
601,1,300.5741,0.2412888,-300.4965
601,1,-300.7998,-0.00949652,246.7024
601,2,-229.3181,0.1656235,426.10233
601,1,-306.25018,0.13761325,310.8524
601,1,-237.52629,0.13144015,308.1103
601,2,-308.2032,0.14101273,295.5827
601,1,206.56529,-4.0220175,-345.7905
601,1,-293.92142,0.15696645,367.7959
601,1,366.0003,0.4870338,-343.4159
601,2,307.0466,-0.056487266,-240.364
601,2,-303.0985,0.051870905,348.85468
601,2,-277.1988,0.14665812,183.5961
601,2,-415.007,0.19135006,299.1135
601,2,322.589,-0.13377526,-351.3985
601,2,-376.8673,0.16487187,186.434
601,2,304.4817,0.01021254,-364.0401
601,1,-324.6282,-0.07046749,403.80118
601,1,367.3808,0.060395535,-300.8977
601,1,429.0092,0.07171166,-364.8166
601,2,383.6689,0.5037075,-192.0004
601,2,-229.2151,-0.11425204,417.8153
601,2,309.4291,-0.13523433,-298.7355
601,2,-365.82098,0.36106476,364.11472
601,2,-226.01909,-0.17775457,428.0783
601,1,389.47882,0.1739329,-399.9275
601,2,-223.23259,0.17345242,262.2563
601,2,-184.7348,-0.08241622,320.74432
601,2,320.0004,0.18162258,-366.5102
601,1,372.0913,0.15128903,-343.0309
601,2,-355.9814,0.13149694,247.7838
601,2,-181.605,-3.8422039,248.3726
601,1,-345.2714,0.18502669,366.2514
601,1,-309.6704,0.09451806,364.2721
601,2,-225.5688,0.13110828,193.785
601,2,360.5788,0.5193397,-264.11508
601,2,249.11931,-0.0036810439,-356.86227
601,1,299.4053,0.40843144,-414.37482
601,2,362.16278,0.5690658,-262.5431
601,2,206.56529,-4.0220175,-345.7905
601,1,395.17682,0.09671982,-399.2705
601,1,-237.0533,-0.20168288,317.8833
601,2,-178.902,-3.8304362,249.2966
601,2,-285.9658,0.050727434,187.5971
601,1,243.15219,0.25112405,-404.2129
601,1,373.8908,-0.105865054,-300.3507
601,1,-377.4143,-0.1807243,190.741
601,2,231.6448,0.01820942,-248.0804
601,1,-412.568,-0.042037718,297.4205
601,1,-366.7004,0.24362022,294.6592
601,2,-222.15181,0.1806714,201.623
601,2,-289.2788,-0.016198022,174.89911
601,2,-366.7225,0.081702635,413.0503
601,2,249.06131,-0.008371429,-358.1203
601,1,376.6374,0.17195009,-246.9271
601,1,-381.2343,-0.014228582,182.34601
601,1,304.63562,0.15617333,-236.61899
601,1,-223.8026,0.088786714,259.5493
601,1,362.02078,0.38053492,-264.8291
601,2,230.1218,0.122147866,-248.17639
601,2,242.86209,0.23777343,-289.71878
601,1,355.0685,0.03414729,-246.7541
601,1,-415.007,0.19135006,299.1135
601,1,-223.23259,0.17345242,262.2563
601,1,-222.39981,0.24129695,200.42801
601,1,187.9402,0.19688511,-300.2581
601,2,-367.34,0.31675333,364.0007
601,1,383.6689,0.5037075,-192.0004
601,2,-223.8026,0.088786714,259.5493
601,1,292.9213,0.09901496,-415.1198
601,1,-221.7136,0.17602056,262.3703
601,2,-285.2178,0.14259413,181.71411
601,1,-366.8004,0.23070094,299.07922
601,2,-242.73439,0.045771822,264.75778
601,1,-367.83942,-0.0039845617,302.7832
601,1,-294.7447,-0.24109478,289.06842
601,2,247.6341,0.055134468,-254.51399
601,1,-370.6365,0.14951497,406.1533
601,1,-308.5532,0.20009027,309.9544
601,1,-292.2699,0.13659286,309.4743
601,2,367.3808,0.060395535,-300.8977
601,1,244.4947,-0.08337567,-337.43088
601,2,244.4947,-0.08337567,-337.43088
601,1,426.5088,0.14467387,-313.9172
601,2,188.7852,0.16696028,-298.91208
601,2,389.08582,0.15879597,-399.6545
601,2,298.5646,0.18128079,-244.084
601,2,-367.4745,0.0717293,418.95828
601,1,356.8145,0.12485248,-246.0751
601,1,-314.2402,0.45328477,417.9192
601,1,420.6842,0.08374702,-355.7176
601,2,-237.52629,0.13144015,308.1103
601,2,355.0685,0.03414729,-246.7541
601,2,-320.3802,0.21605441,412.00418
601,1,417.8701,4.166752,-255.8133
601,1,-225.5688,0.13110828,193.785
601,1,304.4817,0.01021254,-364.0401
601,1,-242.73439,0.045771822,264.75778
601,1,240.57109,0.18884541,-292.3938
601,2,246.16609,-0.007111734,-253.31999
601,2,-290.29388,0.14935961,308.9613
601,2,-226.7547,0.062609866,245.6491
601,1,320.757,0.033442773,-350.8885
601,2,299.4053,0.40843144,-414.37482
601,1,-349.14642,0.19501556,248.3028
601,1,366.6453,0.063948065,-348.4349
601,1,190.1812,-0.017419085,-228.5301
